C,Nodal Load Weights Report
C,Filename: nodal_load_weights_202207_4002.csv
C,Report generated 2023-01-04 03:20:44 EST
H,Day,Hour,Location ID,Network Node Description,MW Factor,Energy Component,Congestion Component,Marginal Loss Component,Price
"D","2022-07-01","05","4403","LD.MONADNCK34.5","18","49.0","0.0","0.24","49.24"
"D","2022-07-01","05","4404","LD.MAMOTHRD34.5","19","49.0","0.0","-0.05","48.95"
"D","2022-07-01","05","4405","LD.RDSFERRY34.5","11","49.0","0.0","0.43","49.43"
"D","2022-07-01","05","4406","LD.S_MILFRD34.5","18","49.0","0.0","0.43","49.43"
"D","2022-07-01","05","4407","LD.ANHEUSBH12.5","4","49.0","0.0","0.38","49.38"
"D","2022-07-01","05","4408","LD.HUDSON  34.5","17","49.0","0.0","0.27","49.27"
"D","2022-07-01","05","4409","LD.BRIDGE_S34.5","19","49.0","0.0","0.27","49.27"
"D","2022-07-01","05","4410","LD.LONGHILL34.5","21","49.0","0.0","0.27","49.27"
"D","2022-07-01","05","4411","LD.HUSE_RD 34.5","30","49.0","0.0","0.04","49.04"
"D","2022-07-01","05","4412","LD.CHESTER 34.5","13","49.0","0.0","0.15","49.15"
"D","2022-07-01","05","4413","LD.OCEAN_RD34.5","13","49.0","0.0","1.18","50.18"
"D","2022-07-01","05","4414","LD.SCHILLER115","10","49.0","0.0","1.22","50.22"
"D","2022-07-01","05","4415","LD.RESITNCE34.5","9","49.0","0.0","1.22","50.22"
"D","2022-07-01","05","4416","LD.KNGSTNPS34.5","4","49.0","0.0","0.51","49.51"
"D","2022-07-01","05","4417","LD.DOVER   34.5","29","49.0","0.0","1.03","50.03"
"D","2022-07-01","05","4418","LD.MADBURY 34.5","26","49.0","0.0","0.91","49.91"
"D","2022-07-01","05","4419","LD.RCHSTER 34.5","22","49.0","0.0","0.9","49.9"
"D","2022-07-01","05","10038","LD.GREATBAY34.5","17","49.0","0.0","1.17","50.17"
"D","2022-07-01","05","10039","LD.PORTSMTH34.5","25","49.0","0.0","1.21","50.21"
"D","2022-07-01","05","10850","LD.BEDFORD 34.5","27","49.0","0.0","0.03","49.03"
"D","2022-07-01","05","11413","LD.BRENTWOD34.5","9","49.0","0.0","0.63","49.63"
"D","2022-07-01","05","14841","LD.WEARE   34.5","9","49.0","0.0","0.41","49.41"
"D","2022-07-01","05","40041","LD.BELLWSFL69","6","49.0","0.0","0.65","49.65"
"D","2022-07-01","05","40045","LD.THORNTON34.5","15","49.0","0.0","0.38","49.38"
"D","2022-07-01","05","42609","LD.MICHL_AV13.2","4","49.0","0.0","0.79","49.79"
"D","2022-07-01","05","42637","LD.BELLWSFL46","16","49.0","0.0","0.65","49.65"
"D","2022-07-01","05","43588","LD.TIMBER  34.5","35","49.0","0.0","-0.09","48.91"
"D","2022-07-01","05","43968","LD.TASKERFM34.5","11","49.0","0.0","0.9","49.9"
"D","2022-07-01","05","46716","LD.MILL_PD 12.5","4","49.0","0.0","1.24","50.24"
"D","2022-07-01","05","47297","LD.BRIDGE_S4.16","3","49.0","0.0","0.27","49.27"
"D","2022-07-01","05","47742","LD.KNGSTNUT34.5","18","49.0","0.0","0.51","49.51"
"D","2022-07-01","05","48673","LD.N_KEENE 12.5","8","49.0","0.0","0.37","49.37"
"D","2022-07-01","05","49421","LD.BROKENGD34.5","12","49.0","0.0","0.59","49.59"
"D","2022-07-01","06","4264","LD.COMERFRD34.5","5","48.33","0.0","-0.52","47.81"
"D","2022-07-01","06","4265","LD.MOORE   13.8","2","48.33","0.0","-0.6","47.73"
"D","2022-07-01","06","4266","LD.SLAYTNHL13.8","11","48.33","0.0","1.11","49.44"
"D","2022-07-01","06","4267","LD.MT_SUPP 13.8","23","48.33","0.0","1.15","49.48"
"D","2022-07-01","06","4331","LD.WILDER  13.8","8","48.33","0.0","1.13","49.46"
"D","2022-07-01","06","4357","LD.PELHAM  13.2","11","48.33","0.0","0.29","48.62"
"D","2022-07-01","06","4376","LD.AMHERST 34.5","37","48.33","0.0","0.12","48.45"
"D","2022-07-01","06","4377","LD.SCOBIE  12.5","12","48.33","0.0","0.06","48.39"
"D","2022-07-01","06","4378","LD.LAWRENCE34.5","18","48.33","0.0","-0.06","48.27"
"D","2022-07-01","06","4379","LD.PEMIGWAS34.5","10","48.33","0.0","0.89","49.22"
"D","2022-07-01","06","4380","LD.RIMMON  34.5","23","48.33","0.0","0.56","48.89"
"D","2022-07-01","06","4381","LD.LOSTNATN34.5","5","48.33","0.0","-1.69","46.64"
"D","2022-07-01","06","4383","LD.BERLN_NH34.5","7","48.33","0.0","-1.69","46.64"
"D","2022-07-01","06","4384","LD.WHITEFLD34.5","10","48.33","0.0","-1.69","46.64"
"D","2022-07-01","06","4385","LD.N_WODSTK34.5","4","48.33","0.0","-0.08","48.25"
"D","2022-07-01","06","4386","LD.BEEBE   34.5","9","48.33","0.0","0.38","48.71"
"D","2022-07-01","06","4387","LD.WHITE_LK34.5","18","48.33","0.0","1.58","49.91"
"D","2022-07-01","06","4388","LD.INTERVAL34.5","7","48.33","0.0","1.52","49.85"
"D","2022-07-01","06","4389","LD.SACO_VLY34.5","8","48.33","0.0","1.52","49.85"
"D","2022-07-01","06","4390","LD.ASHLAND 34.5","15","48.33","0.0","0.67","49.0"
"D","2022-07-01","06","4391","LD.OAK_HILL34.5","27","48.33","0.0","0.75","49.08"
"D","2022-07-01","06","4392","LD.WEBSTER 34.5","17","48.33","0.0","0.97","49.3"
"D","2022-07-01","06","4393","LD.LACONIA 34.5","26","48.33","0.0","0.97","49.3"
"D","2022-07-01","06","4394","LD.NORTH_RD34.5","21","48.33","0.0","1.01","49.34"
"D","2022-07-01","06","4395","LD.GARVINS 34.5","30","48.33","0.0","0.54","48.87"
"D","2022-07-01","06","4396","LD.EDDY    34.5","30","48.33","0.0","0.58","48.91"
"D","2022-07-01","06","4398","LD.PINEHILL34.5","24","48.33","0.0","0.48","48.81"
"D","2022-07-01","06","4399","LD.JACKMAN 34.5","16","48.33","0.0","0.52","48.85"
"D","2022-07-01","06","4400","LD.EMRLD_ST12.5","15","48.33","0.0","0.32","48.65"
"D","2022-07-01","06","4401","LD.SWANZEY 12.5","3","48.33","0.0","0.3","48.63"
"D","2022-07-01","06","4402","LD.CHSTNTHL34.5","7","48.33","0.0","0.14","48.47"
"D","2022-07-01","06","4403","LD.MONADNCK34.5","18","48.33","0.0","0.2","48.53"
"D","2022-07-01","06","4404","LD.MAMOTHRD34.5","20","48.33","0.0","0.0","48.33"
"D","2022-07-01","06","4405","LD.RDSFERRY34.5","11","48.33","0.0","0.49","48.82"
"D","2022-07-01","06","4406","LD.S_MILFRD34.5","18","48.33","0.0","0.49","48.82"
"D","2022-07-01","06","4407","LD.ANHEUSBH12.5","4","48.33","0.0","0.44","48.77"
"D","2022-07-01","06","4408","LD.HUDSON  34.5","17","48.33","0.0","0.32","48.65"
"D","2022-07-01","06","4409","LD.BRIDGE_S34.5","19","48.33","0.0","0.32","48.65"
"D","2022-07-01","06","4410","LD.LONGHILL34.5","21","48.33","0.0","0.32","48.65"
"D","2022-07-01","06","4411","LD.HUSE_RD 34.5","31","48.33","0.0","0.09","48.42"
"D","2022-07-01","06","4412","LD.CHESTER 34.5","14","48.33","0.0","0.2","48.53"
"D","2022-07-01","06","4413","LD.OCEAN_RD34.5","13","48.33","0.0","1.23","49.56"
"D","2022-07-01","06","4414","LD.SCHILLER115","10","48.33","0.0","1.28","49.61"
"D","2022-07-01","06","4415","LD.RESITNCE34.5","10","48.33","0.0","1.28","49.61"
"D","2022-07-01","06","4416","LD.KNGSTNPS34.5","4","48.33","0.0","0.57","48.9"
"D","2022-07-01","06","4417","LD.DOVER   34.5","30","48.33","0.0","1.09","49.42"
"D","2022-07-01","06","4418","LD.MADBURY 34.5","27","48.33","0.0","0.96","49.29"
"D","2022-07-01","06","4419","LD.RCHSTER 34.5","22","48.33","0.0","0.96","49.29"
"D","2022-07-01","06","10038","LD.GREATBAY34.5","17","48.33","0.0","1.23","49.56"
"D","2022-07-01","06","10039","LD.PORTSMTH34.5","26","48.33","0.0","1.27","49.6"
"D","2022-07-01","06","10850","LD.BEDFORD 34.5","29","48.33","0.0","0.08","48.41"
"D","2022-07-01","06","11413","LD.BRENTWOD34.5","9","48.33","0.0","0.68","49.01"
"D","2022-07-01","06","14841","LD.WEARE   34.5","10","48.33","0.0","0.47","48.8"
"D","2022-07-01","06","40041","LD.BELLWSFL69","6","48.33","0.0","0.62","48.95"
"D","2022-07-01","06","40045","LD.THORNTON34.5","16","48.33","0.0","0.44","48.77"
"D","2022-07-01","06","42609","LD.MICHL_AV13.2","5","48.33","0.0","0.77","49.1"
"D","2022-07-01","06","42637","LD.BELLWSFL46","17","48.33","0.0","0.62","48.95"
"D","2022-07-01","06","43588","LD.TIMBER  34.5","36","48.33","0.0","-0.05","48.28"
"D","2022-07-01","06","43968","LD.TASKERFM34.5","12","48.33","0.0","0.96","49.29"
"D","2022-07-01","06","46716","LD.MILL_PD 12.5","4","48.33","0.0","1.29","49.62"
"D","2022-07-01","06","47297","LD.BRIDGE_S4.16","3","48.33","0.0","0.32","48.65"
"D","2022-07-01","06","47742","LD.KNGSTNUT34.5","19","48.33","0.0","0.57","48.9"
"D","2022-07-01","06","48673","LD.N_KEENE 12.5","8","48.33","0.0","0.32","48.65"
"D","2022-07-01","06","49421","LD.BROKENGD34.5","12","48.33","0.0","0.67","49.0"
"D","2022-07-01","07","4264","LD.COMERFRD34.5","4","47.91","0.0","-0.54","47.37"
"D","2022-07-01","07","4265","LD.MOORE   13.8","2","47.91","0.0","-0.61","47.3"
"D","2022-07-01","07","4266","LD.SLAYTNHL13.8","12","47.91","0.0","1.09","49.0"
"D","2022-07-01","07","4267","LD.MT_SUPP 13.8","24","47.91","0.0","1.13","49.04"
"D","2022-07-01","07","4331","LD.WILDER  13.8","8","47.91","0.0","1.12","49.03"
"D","2022-07-01","07","4357","LD.PELHAM  13.2","11","47.91","0.0","0.26","48.17"
"D","2022-07-01","07","4376","LD.AMHERST 34.5","39","47.91","0.0","0.08","47.99"
"D","2022-07-01","07","4377","LD.SCOBIE  12.5","13","47.91","0.0","0.05","47.96"
"D","2022-07-01","07","4378","LD.LAWRENCE34.5","19","47.91","0.0","-0.06","47.85"
"D","2022-07-01","07","4379","LD.PEMIGWAS34.5","12","47.91","0.0","0.93","48.84"
"D","2022-07-01","07","4380","LD.RIMMON  34.5","24","47.91","0.0","0.54","48.45"
"D","2022-07-01","07","4381","LD.LOSTNATN34.5","5","47.91","0.0","-1.57","46.34"
"D","2022-07-01","07","4383","LD.BERLN_NH34.5","8","47.91","0.0","-1.57","46.34"
"D","2022-07-01","07","4384","LD.WHITEFLD34.5","11","47.91","0.0","-1.57","46.34"
"D","2022-07-01","07","4385","LD.N_WODSTK34.5","5","47.91","0.0","-0.03","47.88"
"D","2022-07-01","07","4386","LD.BEEBE   34.5","10","47.91","0.0","0.43","48.34"
"D","2022-07-01","07","4387","LD.WHITE_LK34.5","22","47.91","0.0","1.66","49.57"
"D","2022-07-01","07","4388","LD.INTERVAL34.5","8","47.91","0.0","1.57","49.48"
"D","2022-07-01","07","4389","LD.SACO_VLY34.5","9","47.91","0.0","1.57","49.48"
"D","2022-07-01","07","4390","LD.ASHLAND 34.5","16","47.91","0.0","0.72","48.63"
"D","2022-07-01","07","4391","LD.OAK_HILL34.5","29","47.91","0.0","0.74","48.65"
"D","2022-07-01","07","4392","LD.WEBSTER 34.5","20","47.91","0.0","0.99","48.9"
"D","2022-07-01","07","4393","LD.LACONIA 34.5","27","47.91","0.0","0.99","48.9"
"D","2022-07-01","07","4394","LD.NORTH_RD34.5","24","47.91","0.0","0.98","48.89"
"D","2022-07-01","07","4395","LD.GARVINS 34.5","32","47.91","0.0","0.51","48.42"
"D","2022-07-01","07","4396","LD.EDDY    34.5","32","47.91","0.0","0.56","48.47"
"D","2022-07-01","07","4398","LD.PINEHILL34.5","25","47.91","0.0","0.46","48.37"
"D","2022-07-01","07","4399","LD.JACKMAN 34.5","17","47.91","0.0","0.53","48.44"
"D","2022-07-01","07","4400","LD.EMRLD_ST12.5","16","47.91","0.0","0.23","48.14"
"D","2022-07-01","07","4401","LD.SWANZEY 12.5","3","47.91","0.0","0.21","48.12"
"D","2022-07-01","07","4402","LD.CHSTNTHL34.5","8","47.91","0.0","0.0","47.91"
"D","2022-07-01","07","4403","LD.MONADNCK34.5","19","47.91","0.0","0.11","48.02"
"D","2022-07-01","07","4404","LD.MAMOTHRD34.5","20","47.91","0.0","-0.03","47.88"
"D","2022-07-01","07","4405","LD.RDSFERRY34.5","12","47.91","0.0","0.49","48.4"
"D","2022-07-01","07","4406","LD.S_MILFRD34.5","19","47.91","0.0","0.49","48.4"
"D","2022-07-01","07","4407","LD.ANHEUSBH12.5","4","47.91","0.0","0.43","48.34"
"D","2022-07-01","07","4408","LD.HUDSON  34.5","19","47.91","0.0","0.31","48.22"
"D","2022-07-01","07","4409","LD.BRIDGE_S34.5","20","47.91","0.0","0.31","48.22"
"D","2022-07-01","07","4410","LD.LONGHILL34.5","22","47.91","0.0","0.31","48.22"
"D","2022-07-01","07","4411","LD.HUSE_RD 34.5","33","47.91","0.0","0.07","47.98"
"D","2022-07-01","07","4412","LD.CHESTER 34.5","15","47.91","0.0","0.19","48.1"
"D","2022-07-01","07","4413","LD.OCEAN_RD34.5","14","47.91","0.0","1.27","49.18"
"D","2022-07-01","07","4414","LD.SCHILLER115","10","47.91","0.0","1.31","49.22"
"D","2022-07-01","07","4415","LD.RESITNCE34.5","10","47.91","0.0","1.31","49.22"
"D","2022-07-01","07","4416","LD.KNGSTNPS34.5","5","47.91","0.0","0.58","48.49"
"D","2022-07-01","07","4417","LD.DOVER   34.5","32","47.91","0.0","1.11","49.02"
"D","2022-07-01","07","4418","LD.MADBURY 34.5","29","47.91","0.0","0.98","48.89"
"D","2022-07-01","07","4419","LD.RCHSTER 34.5","24","47.91","0.0","0.99","48.9"
"D","2022-07-01","07","10038","LD.GREATBAY34.5","18","47.91","0.0","1.27","49.18"
"D","2022-07-01","07","10039","LD.PORTSMTH34.5","27","47.91","0.0","1.31","49.22"
"D","2022-07-01","07","10850","LD.BEDFORD 34.5","30","47.91","0.0","0.05","47.96"
"D","2022-07-01","07","11413","LD.BRENTWOD34.5","11","47.91","0.0","0.7","48.61"
"D","2022-07-01","07","14841","LD.WEARE   34.5","11","47.91","0.0","0.46","48.37"
"D","2022-07-01","07","40041","LD.BELLWSFL69","6","47.91","0.0","0.56","48.47"
"D","2022-07-01","07","40045","LD.THORNTON34.5","17","47.91","0.0","0.43","48.34"
"D","2022-07-01","07","42609","LD.MICHL_AV13.2","5","47.91","0.0","0.71","48.62"
"D","2022-07-01","07","42637","LD.BELLWSFL46","18","47.91","0.0","0.56","48.47"
"D","2022-07-01","07","43588","LD.TIMBER  34.5","37","47.91","0.0","-0.05","47.86"
"D","2022-07-01","07","43968","LD.TASKERFM34.5","13","47.91","0.0","0.99","48.9"
"D","2022-07-01","07","46716","LD.MILL_PD 12.5","4","47.91","0.0","1.33","49.24"
"D","2022-07-01","07","47297","LD.BRIDGE_S4.16","4","47.91","0.0","0.31","48.22"
"D","2022-07-01","07","47742","LD.KNGSTNUT34.5","20","47.91","0.0","0.58","48.49"
"D","2022-07-01","07","48673","LD.N_KEENE 12.5","9","47.91","0.0","0.24","48.15"
"D","2022-07-01","07","49421","LD.BROKENGD34.5","14","47.91","0.0","0.65","48.56"
"D","2022-07-01","08","4264","LD.COMERFRD34.5","3","48.34","0.0","-0.52","47.82"
"D","2022-07-01","08","4265","LD.MOORE   13.8","3","48.34","0.0","-0.57","47.77"
"D","2022-07-01","08","4266","LD.SLAYTNHL13.8","14","48.34","0.0","1.02","49.36"
"D","2022-07-01","08","4267","LD.MT_SUPP 13.8","25","48.34","0.0","1.08","49.42"
"D","2022-07-01","08","4331","LD.WILDER  13.8","8","48.34","0.0","1.06","49.4"
"D","2022-07-01","08","4357","LD.PELHAM  13.2","12","48.34","0.0","0.26","48.6"
"D","2022-07-01","08","4376","LD.AMHERST 34.5","42","48.34","0.0","0.01","48.35"
"D","2022-07-01","08","4377","LD.SCOBIE  12.5","14","48.34","0.0","0.04","48.38"
"D","2022-07-01","08","4378","LD.LAWRENCE34.5","20","48.34","0.0","-0.07","48.27"
"D","2022-07-01","08","4379","LD.PEMIGWAS34.5","12","48.34","0.0","1.08","49.42"
"D","2022-07-01","08","4380","LD.RIMMON  34.5","27","48.34","0.0","0.57","48.91"
"D","2022-07-01","08","4381","LD.LOSTNATN34.5","6","48.34","0.0","-1.39","46.95"
"D","2022-07-01","08","4383","LD.BERLN_NH34.5","9","48.34","0.0","-1.39","46.95"
"D","2022-07-01","08","4384","LD.WHITEFLD34.5","13","48.34","0.0","-1.39","46.95"
"D","2022-07-01","08","4385","LD.N_WODSTK34.5","5","48.34","0.0","0.13","48.47"
"D","2022-07-01","08","4386","LD.BEEBE   34.5","12","48.34","0.0","0.61","48.95"
"D","2022-07-01","08","4387","LD.WHITE_LK34.5","25","48.34","0.0","1.79","50.13"
"D","2022-07-01","08","4388","LD.INTERVAL34.5","9","48.34","0.0","1.64","49.98"
"D","2022-07-01","08","4389","LD.SACO_VLY34.5","10","48.34","0.0","1.64","49.98"
"D","2022-07-01","08","4390","LD.ASHLAND 34.5","18","48.34","0.0","0.91","49.25"
"D","2022-07-01","08","4391","LD.OAK_HILL34.5","32","48.34","0.0","0.79","49.13"
"D","2022-07-01","08","4392","LD.WEBSTER 34.5","22","48.34","0.0","1.06","49.4"
"D","2022-07-01","08","4393","LD.LACONIA 34.5","31","48.34","0.0","1.06","49.4"
"D","2022-07-01","08","4394","LD.NORTH_RD34.5","27","48.34","0.0","0.96","49.3"
"D","2022-07-01","08","4395","LD.GARVINS 34.5","35","48.34","0.0","0.53","48.87"
"D","2022-07-01","08","4396","LD.EDDY    34.5","35","48.34","0.0","0.59","48.93"
"D","2022-07-01","08","4398","LD.PINEHILL34.5","28","48.34","0.0","0.5","48.84"
"D","2022-07-01","08","4399","LD.JACKMAN 34.5","20","48.34","0.0","0.62","48.96"
"D","2022-07-01","08","4400","LD.EMRLD_ST12.5","18","48.34","0.0","0.01","48.35"
"D","2022-07-01","08","4401","LD.SWANZEY 12.5","4","48.34","0.0","-0.02","48.32"
"D","2022-07-01","08","4402","LD.CHSTNTHL34.5","8","48.34","0.0","-0.3","48.04"
"D","2022-07-01","08","4403","LD.MONADNCK34.5","22","48.34","0.0","-0.1","48.24"
"D","2022-07-01","08","4404","LD.MAMOTHRD34.5","22","48.34","0.0","-0.06","48.28"
"D","2022-07-01","08","4405","LD.RDSFERRY34.5","13","48.34","0.0","0.53","48.87"
"D","2022-07-01","08","4406","LD.S_MILFRD34.5","22","48.34","0.0","0.52","48.86"
"D","2022-07-01","08","4407","LD.ANHEUSBH12.5","4","48.34","0.0","0.46","48.8"
"D","2022-07-01","08","4408","LD.HUDSON  34.5","21","48.34","0.0","0.32","48.66"
"D","2022-07-01","08","4409","LD.BRIDGE_S34.5","23","48.34","0.0","0.32","48.66"
"D","2022-07-01","08","4410","LD.LONGHILL34.5","24","48.34","0.0","0.32","48.66"
"D","2022-07-01","08","4411","LD.HUSE_RD 34.5","37","48.34","0.0","0.06","48.4"
"D","2022-07-01","08","4412","LD.CHESTER 34.5","17","48.34","0.0","0.2","48.54"
"D","2022-07-01","08","4413","LD.OCEAN_RD34.5","16","48.34","0.0","1.44","49.78"
"D","2022-07-01","08","4414","LD.SCHILLER115","10","48.34","0.0","1.46","49.8"
"D","2022-07-01","08","4415","LD.RESITNCE34.5","10","48.34","0.0","1.46","49.8"
"D","2022-07-01","08","4416","LD.KNGSTNPS34.5","5","48.34","0.0","0.64","48.98"
"D","2022-07-01","08","4417","LD.DOVER   34.5","37","48.34","0.0","1.24","49.58"
"D","2022-07-01","08","4418","LD.MADBURY 34.5","33","48.34","0.0","1.09","49.43"
"D","2022-07-01","08","4419","LD.RCHSTER 34.5","26","48.34","0.0","1.1","49.44"
"D","2022-07-01","08","10038","LD.GREATBAY34.5","21","48.34","0.0","1.45","49.79"
"D","2022-07-01","08","10039","LD.PORTSMTH34.5","28","48.34","0.0","1.46","49.8"
"D","2022-07-01","08","10850","LD.BEDFORD 34.5","33","48.34","0.0","0.03","48.37"
"D","2022-07-01","08","11413","LD.BRENTWOD34.5","12","48.34","0.0","0.77","49.11"
"D","2022-07-01","08","14841","LD.WEARE   34.5","12","48.34","0.0","0.5","48.84"
"D","2022-07-01","08","40041","LD.BELLWSFL69","6","48.34","0.0","0.4","48.74"
"D","2022-07-01","08","40045","LD.THORNTON34.5","18","48.34","0.0","0.46","48.8"
"D","2022-07-01","08","42609","LD.MICHL_AV13.2","5","48.34","0.0","0.57","48.91"
"D","2022-07-01","08","42637","LD.BELLWSFL46","20","48.34","0.0","0.4","48.74"
"D","2022-07-01","08","43588","LD.TIMBER  34.5","42","48.34","0.0","-0.04","48.3"
"D","2022-07-01","08","43968","LD.TASKERFM34.5","15","48.34","0.0","1.1","49.44"
"D","2022-07-01","08","46716","LD.MILL_PD 12.5","4","48.34","0.0","1.51","49.85"
"D","2022-07-01","08","47297","LD.BRIDGE_S4.16","4","48.34","0.0","0.32","48.66"
"D","2022-07-01","08","47742","LD.KNGSTNUT34.5","23","48.34","0.0","0.64","48.98"
"D","2022-07-01","08","48673","LD.N_KEENE 12.5","10","48.34","0.0","0.01","48.35"
"D","2022-07-01","08","49421","LD.BROKENGD34.5","16","48.34","0.0","0.7","49.04"
"D","2022-07-01","09","4264","LD.COMERFRD34.5","3","50.06","0.0","-0.45","49.61"
"D","2022-07-01","09","4265","LD.MOORE   13.8","3","50.06","0.0","-0.49","49.57"
"D","2022-07-01","09","4266","LD.SLAYTNHL13.8","15","50.06","0.0","1.13","51.19"
"D","2022-07-01","09","4267","LD.MT_SUPP 13.8","27","50.06","0.0","1.19","51.25"
"D","2022-07-01","09","4331","LD.WILDER  13.8","9","50.06","0.0","1.17","51.23"
"D","2022-07-01","09","4357","LD.PELHAM  13.2","14","50.06","0.0","0.3","50.36"
"D","2022-07-01","09","4376","LD.AMHERST 34.5","48","50.06","0.0","0.0","50.06"
"D","2022-07-01","09","4377","LD.SCOBIE  12.5","16","50.06","0.0","0.03","50.09"
"D","2022-07-01","09","4378","LD.LAWRENCE34.5","22","50.06","0.0","-0.1","49.96"
"D","2022-07-01","09","4379","LD.PEMIGWAS34.5","14","50.06","0.0","1.2","51.26"
"D","2022-07-01","09","4380","LD.RIMMON  34.5","30","50.06","0.0","0.67","50.73"
"D","2022-07-01","09","4381","LD.LOSTNATN34.5","7","50.06","0.0","-1.23","48.83"
"D","2022-07-01","09","4383","LD.BERLN_NH34.5","11","50.06","0.0","-1.23","48.83"
"D","2022-07-01","09","4384","LD.WHITEFLD34.5","14","50.06","0.0","-1.23","48.83"
"D","2022-07-01","09","4385","LD.N_WODSTK34.5","6","50.06","0.0","0.17","50.23"
"D","2022-07-01","09","4386","LD.BEEBE   34.5","13","50.06","0.0","0.59","50.65"
"D","2022-07-01","09","4387","LD.WHITE_LK34.5","28","50.06","0.0","1.39","51.45"
"D","2022-07-01","09","4388","LD.INTERVAL34.5","10","50.06","0.0","1.17","51.23"
"D","2022-07-01","09","4389","LD.SACO_VLY34.5","10","50.06","0.0","1.17","51.23"
"D","2022-07-01","09","4390","LD.ASHLAND 34.5","19","50.06","0.0","0.98","51.04"
"D","2022-07-01","09","4391","LD.OAK_HILL34.5","34","50.06","0.0","0.91","50.97"
"D","2022-07-01","09","4392","LD.WEBSTER 34.5","21","50.06","0.0","1.22","51.28"
"D","2022-07-01","09","4393","LD.LACONIA 34.5","35","50.06","0.0","1.22","51.28"
"D","2022-07-01","09","4394","LD.NORTH_RD34.5","28","50.06","0.0","1.09","51.15"
"D","2022-07-01","09","4395","LD.GARVINS 34.5","39","50.06","0.0","0.61","50.67"
"D","2022-07-01","09","4396","LD.EDDY    34.5","38","50.06","0.0","0.69","50.75"
"D","2022-07-01","09","4398","LD.PINEHILL34.5","31","50.06","0.0","0.54","50.6"
"D","2022-07-01","09","4399","LD.JACKMAN 34.5","21","50.06","0.0","0.79","50.85"
"D","2022-07-01","09","4400","LD.EMRLD_ST12.5","20","50.06","0.0","0.09","50.15"
"D","2022-07-01","09","4401","LD.SWANZEY 12.5","4","50.06","0.0","0.05","50.11"
"D","2022-07-01","09","4402","LD.CHSTNTHL34.5","9","50.06","0.0","-0.27","49.79"
"D","2022-07-01","09","4403","LD.MONADNCK34.5","24","50.06","0.0","-0.09","49.97"
"D","2022-07-01","09","4404","LD.MAMOTHRD34.5","24","50.06","0.0","-0.07","49.99"
"D","2022-07-01","09","4405","LD.RDSFERRY34.5","14","50.06","0.0","0.6","50.66"
"D","2022-07-01","09","4406","LD.S_MILFRD34.5","24","50.06","0.0","0.59","50.65"
"D","2022-07-01","09","4407","LD.ANHEUSBH12.5","4","50.06","0.0","0.52","50.58"
"D","2022-07-01","09","4408","LD.HUDSON  34.5","23","50.06","0.0","0.36","50.42"
"D","2022-07-01","09","4409","LD.BRIDGE_S34.5","26","50.06","0.0","0.36","50.42"
"D","2022-07-01","09","4410","LD.LONGHILL34.5","27","50.06","0.0","0.36","50.42"
"D","2022-07-01","09","4411","LD.HUSE_RD 34.5","41","50.06","0.0","0.07","50.13"
"D","2022-07-01","09","4412","LD.CHESTER 34.5","18","50.06","0.0","0.21","50.27"
"D","2022-07-01","09","4413","LD.OCEAN_RD34.5","18","50.06","0.0","1.54","51.6"
"D","2022-07-01","09","4414","LD.SCHILLER115","10","50.06","0.0","1.53","51.59"
"D","2022-07-01","09","4415","LD.RESITNCE34.5","12","50.06","0.0","1.53","51.59"
